split,file_id,path,sfreq,duration_min,n_channels,missing_expected,extra_channels,missing_list,extra_list
train,mh_2024_0003647,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003647.edf,200.0,12.066583333333334,22,0,0,,
train,mh_2018_0000024,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000024.edf,200.0,11.88325,22,0,0,,
train,mh_2020_0000901,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000901.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2020_0000673,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000673.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2018_0000080,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000080.edf,200.0,12.066583333333334,22,0,0,,
train,mh_2022_0000249,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000249.edf,200.0,23.299916666666665,22,0,0,,
train,ffh_2024_0000027,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000027.edf,200.0,22.549916666666665,22,0,0,,
train,ffh_2024_0000140,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000140.edf,200.0,21.399916666666666,22,0,0,,
train,mh_2019_0001838,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001838.edf,200.0,14.799916666666666,22,0,0,,
train,mh_2020_0000292,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000292.edf,200.0,14.866583333333333,22,0,0,,
train,mh_2024_0004055,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004055.edf,200.0,18.849916666666665,22,0,0,,
train,mh_2019_0001116,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001116.edf,200.0,11.999916666666667,22,0,0,,
train,mh_2019_0001896,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001896.edf,200.0,18.516583333333333,22,0,0,,
train,mh_2022_0000416,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000416.edf,200.0,22.766583333333333,22,0,0,,
train,mh_2021_0000269,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000269.edf,200.0,29.749916666666664,22,0,0,,
train,mh_2019_0001269,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001269.edf,200.0,13.18325,22,0,0,,
train,mh_2019_0000448,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000448.edf,200.0,14.316583333333334,22,0,0,,
train,mh_2020_0000716,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000716.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0001251,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001251.edf,200.0,11.999916666666667,22,0,0,,
train,mh_2019_0000514,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000514.edf,200.0,13.666583333333334,22,0,0,,
train,mh_2020_0001061,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001061.edf,200.0,12.13325,22,0,0,,
train,mh_2021_0000749,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000749.edf,200.0,27.133249999999997,22,0,0,,
train,mh_2021_0000591,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000591.edf,200.0,25.03325,22,0,0,,
train,mh_2024_0003826,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003826.edf,200.0,16.366583333333335,22,0,0,,
train,mh_2019_0000003,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000003.edf,200.0,16.149916666666666,22,0,0,,
train,mh_2020_0000063,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000063.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2022_0000174,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000174.edf,200.0,26.383249999999997,22,0,0,,
train,mh_2019_0001899,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001899.edf,200.0,16.466583333333332,22,0,0,,
train,mh_2019_0001561,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001561.edf,200.0,14.13325,22,0,0,,
train,mh_2024_0003419,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003419.edf,200.0,28.649916666666666,22,0,0,,
train,mh_2019_0002102,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002102.edf,200.0,17.91658333333333,22,0,0,,
train,mh_2024_0004185,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004185.edf,200.0,16.33325,22,0,0,,
train,mh_2019_0002367,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002367.edf,200.0,21.133249999999997,22,0,0,,
train,mh_2024_0004409,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004409.edf,200.0,12.699916666666667,22,0,0,,
train,mh_2019_0002314,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002314.edf,200.0,14.349916666666667,22,0,0,,
train,mh_2020_0000258,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000258.edf,200.0,11.23325,22,0,0,,
train,mh_2019_0000412,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000412.edf,200.0,17.599916666666665,22,0,0,,
train,mh_2024_0003485,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003485.edf,200.0,17.249916666666664,22,0,0,,
train,mh_2020_0000078,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000078.edf,200.0,17.999916666666664,22,0,0,,
train,mh_2019_0000098,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000098.edf,200.0,12.449916666666667,22,0,0,,
train,mh_2019_0000688,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000688.edf,200.0,13.28325,22,0,0,,
train,mh_2024_0003581,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003581.edf,200.0,20.08325,22,0,0,,
train,mh_2019_0001017,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001017.edf,200.0,11.499916666666667,22,0,0,,
train,mh_2019_0001660,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001660.edf,200.0,16.43325,22,0,0,,
train,mh_2020_0001217,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001217.edf,200.0,27.999916666666664,22,0,0,,
train,mh_2019_0001731,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001731.edf,200.0,12.199916666666667,22,0,0,,
train,mh_2020_0000645,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000645.edf,200.0,20.999916666666664,22,0,0,,
train,mh_2019_0002039,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002039.edf,200.0,15.949916666666667,22,0,0,,
train,mh_2020_0001253,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001253.edf,200.0,25.099916666666665,22,0,0,,
train,mh_2019_0000705,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000705.edf,200.0,13.016583333333333,22,0,0,,
train,mh_2019_0000872,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000872.edf,200.0,11.43325,22,0,0,,
train,mh_2020_0000262,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000262.edf,200.0,12.28325,22,0,0,,
train,mh_2021_0000277,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000277.edf,200.0,24.999916666666664,22,0,0,,
train,mh_2020_0000696,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000696.edf,200.0,30.08325,22,0,0,,
train,mh_2024_0003637,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003637.edf,200.0,17.41658333333333,22,0,0,,
train,mh_2018_0000040,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000040.edf,200.0,14.916583333333334,22,0,0,,
train,mh_2019_0001951,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001951.edf,200.0,14.999916666666667,22,0,0,,
train,mh_2020_0000073,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000073.edf,200.0,17.28325,22,0,0,,
train,mh_2019_0000715,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000715.edf,200.0,14.23325,22,0,0,,
train,mh_2019_0001944,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001944.edf,200.0,14.999916666666667,22,0,0,,
train,mh_2020_0000188,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000188.edf,200.0,19.733249999999998,22,0,0,,
train,mh_2024_0004457,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004457.edf,200.0,11.63325,22,0,0,,
train,mh_2019_0001891,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001891.edf,200.0,13.28325,22,0,0,,
train,mh_2019_0002173,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002173.edf,200.0,14.18325,22,0,0,,
train,mh_2021_0000742,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000742.edf,200.0,25.06658333333333,22,0,0,,
train,mh_2019_0000624,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000624.edf,200.0,10.999916666666667,22,0,0,,
train,mh_2020_0001182,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001182.edf,200.0,30.03325,22,0,0,,
train,mh_2021_0000825,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000825.edf,200.0,24.049916666666665,22,0,0,,
train,mh_2020_0000280,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000280.edf,200.0,15.23325,22,0,0,,
train,mh_2019_0001496,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001496.edf,200.0,14.416583333333334,22,0,0,,
train,mh_2019_0001767,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001767.edf,200.0,12.199916666666667,22,0,0,,
train,mh_2020_0000125,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000125.edf,200.0,12.599916666666667,22,0,0,,
train,mh_2019_0000897,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000897.edf,200.0,12.499916666666667,22,0,0,,
train,mh_2019_0000794,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000794.edf,200.0,13.366583333333333,22,0,0,,
train,mh_2020_0000818,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000818.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0001387,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001387.edf,200.0,15.23325,22,0,0,,
train,mh_2020_0000061,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000061.edf,200.0,13.23325,22,0,0,,
train,mh_2021_0000172,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000172.edf,200.0,27.56658333333333,22,0,0,,
train,mh_2020_0000120,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000120.edf,200.0,16.38325,22,0,0,,
train,ffh_2024_0000269,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000269.edf,200.0,25.733249999999998,22,0,0,,
train,mh_2019_0002036,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002036.edf,200.0,14.799916666666666,22,0,0,,
train,mh_2020_0000568,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000568.edf,200.0,13.98325,22,0,0,,
train,mh_2021_0000840,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000840.edf,200.0,20.216583333333332,22,0,0,,
train,mh_2019_0002194,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002194.edf,200.0,18.733249999999998,22,0,0,,
train,mh_2019_0000921,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000921.edf,200.0,12.466583333333334,22,0,0,,
train,mh_2019_0001628,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001628.edf,200.0,13.53325,22,0,0,,
train,ffh_2024_0000112,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000112.edf,200.0,25.016583333333333,22,0,0,,
train,mh_2020_0000662,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000662.edf,200.0,25.983249999999998,22,0,0,,
train,mh_2019_0002292,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002292.edf,200.0,19.199916666666663,22,0,0,,
train,ffh_2024_0000240,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000240.edf,200.0,26.099916666666665,22,0,0,,
train,mh_2024_0004384,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004384.edf,200.0,20.049916666666665,22,0,0,,
train,mh_2020_0000833,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000833.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0000719,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000719.edf,200.0,12.599916666666667,22,0,0,,
train,mh_2020_0000517,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000517.edf,200.0,21.399916666666666,22,0,0,,
train,mh_2020_0000809,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000809.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2019_0001401,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001401.edf,200.0,14.28325,22,0,0,,
train,mh_2019_0002124,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002124.edf,200.0,14.43325,22,0,0,,
train,mh_2020_0000132,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000132.edf,200.0,12.366583333333333,22,0,0,,
train,mh_2020_0000397,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000397.edf,200.0,15.616583333333333,22,0,0,,
train,mh_2024_0003338,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003338.edf,200.0,13.999916666666667,22,0,0,,
train,mh_2024_0003522,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003522.edf,200.0,21.999916666666664,22,0,0,,
train,mh_2019_0000359,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000359.edf,200.0,17.449916666666663,22,0,0,,
train,mh_2024_0004240,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004240.edf,200.0,17.61658333333333,22,0,0,,
train,mh_2020_0000089,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000089.edf,200.0,12.399916666666666,22,0,0,,
train,mh_2019_0000027,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000027.edf,200.0,11.73325,22,0,0,,
train,mh_2019_0000010,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000010.edf,200.0,11.73325,22,0,0,,
train,mh_2021_0000399,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000399.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2019_0001337,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001337.edf,200.0,18.266583333333333,22,0,0,,
train,mh_2019_0000848,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000848.edf,200.0,14.08325,22,0,0,,
train,mh_2019_0001231,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001231.edf,200.0,13.016583333333333,22,0,0,,
train,mh_2019_0001897,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001897.edf,200.0,11.08325,22,0,0,,
train,mh_2019_0001524,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001524.edf,200.0,13.08325,22,0,0,,
train,mh_2020_0000017,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000017.edf,200.0,21.799916666666665,22,0,0,,
train,mh_2019_0001460,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001460.edf,200.0,11.28325,22,0,0,,
train,mh_2024_0004215,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004215.edf,200.0,26.249916666666664,22,0,0,,
train,mh_2024_0003256,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003256.edf,200.0,17.099916666666665,22,0,0,,
train,mh_2021_0000704,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000704.edf,200.0,29.03325,22,0,0,,
train,mh_2020_0001189,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001189.edf,200.0,27.999916666666664,22,0,0,,
train,mh_2020_0000813,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000813.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0001648,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001648.edf,200.0,14.13325,22,0,0,,
train,mh_2019_0000730,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000730.edf,200.0,11.18325,22,0,0,,
train,mh_2022_0000088,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000088.edf,200.0,20.299916666666665,22,0,0,,
train,ffh_2024_0000098,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000098.edf,200.0,17.86658333333333,22,0,0,,
train,mh_2019_0000016,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000016.edf,200.0,16.066583333333334,22,0,0,,
train,mh_2019_0001978,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001978.edf,200.0,16.13325,22,0,0,,
train,ffh_2024_0000301,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000301.edf,200.0,22.799916666666665,22,0,0,,
train,mh_2020_0000162,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000162.edf,200.0,15.999916666666667,22,0,0,,
train,mh_2022_0000360,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000360.edf,200.0,24.06658333333333,22,0,0,,
train,mh_2020_0000794,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000794.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2020_0000822,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000822.edf,200.0,29.099916666666665,22,0,0,,
train,mh_2022_0000300,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000300.edf,200.0,26.399916666666666,22,0,0,,
train,mh_2024_0003821,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003821.edf,200.0,20.58325,22,0,0,,
train,mh_2020_0000807,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000807.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0000625,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000625.edf,200.0,11.38325,22,0,0,,
train,mh_2019_0001219,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001219.edf,200.0,11.68325,22,0,0,,
train,mh_2022_0000421,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000421.edf,200.0,22.399916666666666,22,0,0,,
train,mh_2020_0000583,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000583.edf,200.0,13.78325,22,0,0,,
train,mh_2018_0000002,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000002.edf,200.0,11.149916666666666,22,0,0,,
train,mh_2020_0000562,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000562.edf,200.0,24.36658333333333,22,0,0,,
train,mh_2019_0000712,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000712.edf,200.0,12.499916666666667,22,0,0,,
train,mh_2019_0001298,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001298.edf,200.0,16.73325,22,0,0,,
train,mh_2019_0000568,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000568.edf,200.0,11.999916666666667,22,0,0,,
train,mh_2020_0000703,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000703.edf,200.0,19.999916666666664,22,0,0,,
train,mh_2019_0001743,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001743.edf,200.0,11.016583333333333,22,0,0,,
train,mh_2019_0002119,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002119.edf,200.0,14.366583333333333,22,0,0,,
train,mh_2022_0000199,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000199.edf,200.0,17.999916666666664,22,0,0,,
train,mh_2020_0000511,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000511.edf,200.0,14.399916666666666,22,0,0,,
train,mh_2019_0001198,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001198.edf,200.0,15.066583333333334,22,0,0,,
train,mh_2019_0001004,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001004.edf,200.0,12.03325,22,0,0,,
train,mh_2024_0003922,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003922.edf,200.0,19.133249999999997,22,0,0,,
train,mh_2020_0001007,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001007.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2019_0000854,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000854.edf,200.0,13.749916666666667,22,0,0,,
train,mh_2024_0003844,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003844.edf,200.0,20.03325,22,0,0,,
train,mh_2020_0000039,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000039.edf,200.0,11.916583333333334,22,0,0,,
train,mh_2019_0000327,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000327.edf,200.0,15.049916666666666,22,0,0,,
train,mh_2024_0003620,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003620.edf,200.0,13.716583333333334,22,0,0,,
train,mh_2022_0000333,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000333.edf,200.0,19.999916666666664,22,0,0,,
train,mh_2021_0000271,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000271.edf,200.0,24.649916666666666,22,0,0,,
train,mh_2019_0002118,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002118.edf,200.0,12.78325,22,0,0,,
train,ffh_2024_0000147,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000147.edf,200.0,20.999916666666664,22,0,0,,
train,mh_2019_0002147,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002147.edf,200.0,14.199916666666667,22,0,0,,
train,ffh_2024_0000141,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000141.edf,200.0,22.78325,22,0,0,,
train,mh_2019_0001055,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001055.edf,200.0,14.93325,22,0,0,,
train,mh_2022_0000166,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000166.edf,200.0,30.199916666666663,22,0,0,,
train,mh_2019_0000504,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000504.edf,200.0,12.566583333333334,22,0,0,,
train,mh_2019_0002016,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002016.edf,200.0,15.016583333333333,22,0,0,,
train,mh_2020_0000012,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000012.edf,200.0,14.766583333333333,22,0,0,,
train,mh_2024_0003971,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003971.edf,200.0,21.549916666666665,22,0,0,,
train,mh_2019_0000589,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000589.edf,200.0,11.28325,22,0,0,,
